,pic,lable,type,cursor_x,cursor_y,pos_x,xpos,pos_y,ypos,pic_width,pic_height,x,y
2819,7.png,已完成,纯文字,287,-555,右,300,上,-533,95,31,-13,-22
2821,1.png,纯色块,方块,-295,-526,左,-300,上,-533,30,30,5,7
2822,3.png,纯色块,方块,-301,-565,左,-300,上,-533,86,86,-1,-32
2823,8.png,全部完成,长条文字按钮,289,-497,右,300,上,-533,282,140,-11,36
2824,2.png,纯色块,方块,342,18,右,300,中,0,48,48,42,18
2825,3.png,纯色块,方块,-319,556,左,-300,下,533,86,86,-19,23
2826,8.png,全部完成,长条文字按钮,-333,17,左,-300,中,0,282,140,-33,17
2827,6.png,完成,纯文字,299,-485,右,300,上,-533,64,31,-1,48
2828,7.png,已完成,纯文字,261,490,右,300,下,533,95,31,-39,-43
2829,9.png,全部完成,长条文字按钮,8,-29,中,0,中,0,352,140,8,-29
2830,8.png,全部完成,长条文字按钮,-14,540,中,0,下,533,282,140,-14,7
2831,5.png,全部完成,纯文字,-307,-532,左,-300,上,-533,130,31,-7,1
2832,9.png,全部完成,长条文字按钮,-313,-16,左,-300,中,0,352,140,-13,-16
2833,2.png,纯色块,方块,-294,528,左,-300,下,533,48,48,6,-5
2834,1.png,纯色块,方块,280,-529,右,300,上,-533,30,30,-20,4
2835,9.png,全部完成,长条文字按钮,291,526,右,300,下,533,352,140,-9,-7
2836,3.png,纯色块,方块,-277,-533,左,-300,上,-533,86,86,23,0
2837,9.png,全部完成,长条文字按钮,221,-506,右,300,上,-533,352,140,-79,27
2838,1.png,纯色块,方块,-1,-537,中,0,上,-533,30,30,-1,-4
2839,10.png,全部完成,长条文字按钮,213,-10,右,300,中,0,532,140,-87,-10
2840,7.png,已完成,纯文字,-299,1,左,-300,中,0,95,31,1,1
2841,10.png,全部完成,长条文字按钮,-273,-20,左,-300,中,0,532,140,27,-20
2842,4.png,纯色块,方块,-22,-526,中,0,上,-533,120,120,-22,7
2843,2.png,纯色块,方块,-1,545,中,0,下,533,48,48,-1,12
2844,3.png,纯色块,方块,311,-501,右,300,上,-533,86,86,11,32
2845,5.png,全部完成,纯文字,-283,519,左,-300,下,533,130,31,17,-14
2846,9.png,全部完成,长条文字按钮,-277,572,左,-300,下,533,352,140,23,39
2847,10.png,全部完成,长条文字按钮,-84,534,中,0,下,533,532,140,-84,1
2848,1.png,纯色块,方块,-291,4,左,-300,中,0,30,30,9,4
2849,6.png,完成,纯文字,10,534,中,0,下,533,64,31,10,1
2850,9.png,全部完成,长条文字按钮,221,8,右,300,中,0,352,140,-79,8
2851,2.png,纯色块,方块,306,-507,右,300,上,-533,48,48,6,26
2852,4.png,纯色块,方块,282,-8,右,300,中,0,120,120,-18,-8
2853,7.png,已完成,纯文字,8,-518,中,0,上,-533,95,31,8,15
2854,5.png,全部完成,纯文字,-296,-14,左,-300,中,0,130,31,4,-14
2855,10.png,全部完成,长条文字按钮,-322,-555,左,-300,上,-533,532,140,-22,-22
2856,2.png,纯色块,方块,-287,-539,左,-300,上,-533,48,48,13,-6
2857,7.png,已完成,纯文字,-12,-530,中,0,上,-533,95,31,-12,3
2858,4.png,纯色块,方块,264,-517,右,300,上,-533,120,120,-36,16
2859,3.png,纯色块,方块,-28,555,中,0,下,533,86,86,-28,22
2860,8.png,全部完成,长条文字按钮,323,562,右,300,下,533,282,140,23,29
2861,2.png,纯色块,方块,301,552,右,300,下,533,48,48,1,19
2862,3.png,纯色块,方块,-53,35,中,0,中,0,86,86,-53,35
2863,8.png,全部完成,长条文字按钮,1,-15,中,0,中,0,282,140,1,-15
2864,5.png,全部完成,纯文字,340,-1,右,300,中,0,130,31,40,-1
2865,5.png,全部完成,纯文字,-307,566,左,-300,下,533,130,31,-7,33
2866,4.png,纯色块,方块,16,527,中,0,下,533,120,120,16,-6
2867,1.png,纯色块,方块,326,9,右,300,中,0,30,30,26,9
2868,6.png,完成,纯文字,326,531,右,300,下,533,64,31,26,-2
2869,2.png,纯色块,方块,18,-22,中,0,中,0,48,48,18,-22
2870,1.png,纯色块,方块,21,-541,中,0,上,-533,30,30,21,-8
2871,5.png,全部完成,纯文字,94,498,中,0,下,533,130,31,94,-35
2872,6.png,完成,纯文字,-314,494,左,-300,下,533,64,31,-14,-39
2873,6.png,完成,纯文字,-274,14,左,-300,中,0,64,31,26,14
2874,5.png,全部完成,纯文字,5,8,中,0,中,0,130,31,5,8
2875,10.png,全部完成,长条文字按钮,-291,-10,左,-300,中,0,532,140,9,-10
2876,10.png,全部完成,长条文字按钮,-164,535,左,-300,下,533,532,140,136,2
2877,3.png,纯色块,方块,-28,-29,中,0,中,0,86,86,-28,-29
2878,1.png,纯色块,方块,-307,523,左,-300,下,533,30,30,-7,-10
2879,1.png,纯色块,方块,-25,0,中,0,中,0,30,30,-25,0
2880,6.png,完成,纯文字,254,533,右,300,下,533,64,31,-46,0
2881,2.png,纯色块,方块,-9,-512,中,0,上,-533,48,48,-9,21
2882,3.png,纯色块,方块,-309,2,左,-300,中,0,86,86,-9,2
2883,3.png,纯色块,方块,-1,-506,中,0,上,-533,86,86,-1,27
2884,5.png,全部完成,纯文字,318,-59,右,300,中,0,130,31,18,-59
2885,10.png,全部完成,长条文字按钮,-229,539,左,-300,下,533,532,140,71,6
2886,10.png,全部完成,长条文字按钮,224,-21,右,300,中,0,532,140,-76,-21
2887,7.png,已完成,纯文字,327,-512,右,300,上,-533,95,31,27,21
2888,9.png,全部完成,长条文字按钮,-33,512,中,0,下,533,352,140,-33,-21
2889,2.png,纯色块,方块,283,-505,右,300,上,-533,48,48,-17,28
2890,9.png,全部完成,长条文字按钮,-12,-561,中,0,上,-533,352,140,-12,-28
2891,9.png,全部完成,长条文字按钮,27,514,中,0,下,533,352,140,27,-19
2892,6.png,完成,纯文字,-309,47,左,-300,中,0,64,31,-9,47
2893,8.png,全部完成,长条文字按钮,1,-519,中,0,上,-533,282,140,1,14
2894,7.png,已完成,纯文字,-310,-511,左,-300,上,-533,95,31,-10,22
2895,7.png,已完成,纯文字,-18,516,中,0,下,533,95,31,-18,-17
2896,7.png,已完成,纯文字,-30,-4,中,0,中,0,95,31,-30,-4
2897,5.png,全部完成,纯文字,-295,-519,左,-300,上,-533,130,31,5,14
2898,4.png,纯色块,方块,-302,26,左,-300,中,0,120,120,-2,26
2899,8.png,全部完成,长条文字按钮,58,37,中,0,中,0,282,140,58,37
2900,3.png,纯色块,方块,-62,-489,中,0,上,-533,86,86,-62,44
2901,3.png,纯色块,方块,8,531,中,0,下,533,86,86,8,-2
2902,4.png,纯色块,方块,23,569,中,0,下,533,120,120,23,36
2903,3.png,纯色块,方块,13,0,中,0,中,0,86,86,13,0
2904,9.png,全部完成,长条文字按钮,293,544,右,300,下,533,352,140,-7,11
2905,8.png,全部完成,长条文字按钮,76,-533,中,0,上,-533,282,140,76,0
2906,5.png,全部完成,纯文字,275,-499,右,300,上,-533,130,31,-25,34
2907,10.png,全部完成,长条文字按钮,-45,491,中,0,下,533,532,140,-45,-42
2908,6.png,完成,纯文字,19,531,中,0,下,533,64,31,19,-2
2909,1.png,纯色块,方块,-268,496,左,-300,下,533,30,30,32,-37
2910,10.png,全部完成,长条文字按钮,-259,-505,左,-300,上,-533,532,140,41,28
2911,5.png,全部完成,纯文字,45,-541,中,0,上,-533,130,31,45,-8
2912,3.png,纯色块,方块,306,-498,右,300,上,-533,86,86,6,35
2913,10.png,全部完成,长条文字按钮,-36,-516,中,0,上,-533,532,140,-36,17
2915,2.png,纯色块,方块,-288,-524,左,-300,上,-533,48,48,12,9
2916,7.png,已完成,纯文字,-23,-31,中,0,中,0,95,31,-23,-31
2918,10.png,全部完成,长条文字按钮,235,-533,右,300,上,-533,532,140,-65,0
2919,2.png,纯色块,方块,-288,512,左,-300,下,533,48,48,12,-21
2920,5.png,全部完成,纯文字,-282,534,左,-300,下,533,130,31,18,1
2921,6.png,完成,纯文字,-292,-493,左,-300,上,-533,64,31,8,40
2922,1.png,纯色块,方块,298,554,右,300,下,533,30,30,-2,21
2923,9.png,全部完成,长条文字按钮,-76,-510,中,0,上,-533,352,140,-76,23
2924,3.png,纯色块,方块,-325,519,左,-300,下,533,86,86,-25,-14
2925,5.png,全部完成,纯文字,-264,518,左,-300,下,533,130,31,36,-15
2926,6.png,完成,纯文字,-52,-501,中,0,上,-533,64,31,-52,32
2927,7.png,已完成,纯文字,-305,555,左,-300,下,533,95,31,-5,22
2928,2.png,纯色块,方块,279,-523,右,300,上,-533,48,48,-21,10
2929,8.png,全部完成,长条文字按钮,314,-528,右,300,上,-533,282,140,14,5
2930,9.png,全部完成,长条文字按钮,-8,32,中,0,中,0,352,140,-8,32
2931,10.png,全部完成,长条文字按钮,-340,-4,左,-300,中,0,532,140,-40,-4
2932,3.png,纯色块,方块,0,-552,中,0,上,-533,86,86,0,-19
2933,8.png,全部完成,长条文字按钮,-28,-45,中,0,中,0,282,140,-28,-45
2934,6.png,完成,纯文字,290,543,右,300,下,533,64,31,-10,10
2935,5.png,全部完成,纯文字,325,603,右,300,下,533,130,31,25,70
2936,6.png,完成,纯文字,-18,30,中,0,中,0,64,31,-18,30
2937,6.png,完成,纯文字,287,-26,右,300,中,0,64,31,-13,-26
2938,9.png,全部完成,长条文字按钮,339,35,右,300,中,0,352,140,39,35
2939,1.png,纯色块,方块,-288,18,左,-300,中,0,30,30,12,18
2940,10.png,全部完成,长条文字按钮,21,-520,中,0,上,-533,532,140,21,13
2941,2.png,纯色块,方块,13,17,中,0,中,0,48,48,13,17
2942,9.png,全部完成,长条文字按钮,29,-3,中,0,中,0,352,140,29,-3
2943,1.png,纯色块,方块,-335,-531,左,-300,上,-533,30,30,-35,2
2944,3.png,纯色块,方块,-315,-535,左,-300,上,-533,86,86,-15,-2
2945,4.png,纯色块,方块,257,-12,右,300,中,0,120,120,-43,-12
2946,4.png,纯色块,方块,-273,546,左,-300,下,533,120,120,27,13
2947,2.png,纯色块,方块,0,-536,中,0,上,-533,48,48,0,-3
2948,8.png,全部完成,长条文字按钮,-257,535,左,-300,下,533,282,140,43,2
2949,9.png,全部完成,长条文字按钮,28,579,中,0,下,533,352,140,28,46
2950,2.png,纯色块,方块,-300,-1,左,-300,中,0,48,48,0,-1
2951,4.png,纯色块,方块,-19,-517,中,0,上,-533,120,120,-19,16
2952,8.png,全部完成,长条文字按钮,344,-574,右,300,上,-533,282,140,44,-41
2953,7.png,已完成,纯文字,285,545,右,300,下,533,95,31,-15,12
2954,2.png,纯色块,方块,322,-12,右,300,中,0,48,48,22,-12
2955,7.png,已完成,纯文字,287,-571,右,300,上,-533,95,31,-13,-38
2956,1.png,纯色块,方块,-2,-522,中,0,上,-533,30,30,-2,11
2957,1.png,纯色块,方块,-36,531,中,0,下,533,30,30,-36,-2
2958,9.png,全部完成,长条文字按钮,-12,492,中,0,下,533,352,140,-12,-41
2959,10.png,全部完成,长条文字按钮,-4,34,中,0,中,0,532,140,-4,34
2960,7.png,已完成,纯文字,336,14,右,300,中,0,95,31,36,14
2961,7.png,已完成,纯文字,54,557,中,0,下,533,95,31,54,24
2962,10.png,全部完成,长条文字按钮,-260,-29,左,-300,中,0,532,140,40,-29
2963,8.png,全部完成,长条文字按钮,-316,12,左,-300,中,0,282,140,-16,12
2964,8.png,全部完成,长条文字按钮,285,-7,右,300,中,0,282,140,-15,-7
2965,1.png,纯色块,方块,-293,542,左,-300,下,533,30,30,7,9
2966,6.png,完成,纯文字,-310,548,左,-300,下,533,64,31,-10,15
2967,10.png,全部完成,长条文字按钮,-267,-494,左,-300,上,-533,532,140,33,39
2968,3.png,纯色块,方块,302,58,右,300,中,0,86,86,2,58
2969,1.png,纯色块,方块,362,29,右,300,中,0,30,30,62,29
2970,8.png,全部完成,长条文字按钮,276,520,右,300,下,533,282,140,-24,-13
2971,4.png,纯色块,方块,-321,500,左,-300,下,533,120,120,-21,-33
2972,2.png,纯色块,方块,11,17,中,0,中,0,48,48,11,17
2973,7.png,已完成,纯文字,-294,518,左,-300,下,533,95,31,6,-15
2974,1.png,纯色块,方块,-314,-536,左,-300,上,-533,30,30,-14,-3
2975,4.png,纯色块,方块,267,498,右,300,下,533,120,120,-33,-35
2976,4.png,纯色块,方块,295,558,右,300,下,533,120,120,-5,25
2977,2.png,纯色块,方块,24,516,中,0,下,533,48,48,24,-17
2978,7.png,已完成,纯文字,278,-13,右,300,中,0,95,31,-22,-13
2979,3.png,纯色块,方块,-265,24,左,-300,中,0,86,86,35,24
2980,9.png,全部完成,长条文字按钮,-251,-513,左,-300,上,-533,352,140,49,20
2981,6.png,完成,纯文字,-298,550,左,-300,下,533,64,31,2,17
2982,5.png,全部完成,纯文字,283,-515,右,300,上,-533,130,31,-17,18
2983,6.png,完成,纯文字,396,521,右,300,下,533,64,31,96,-12
2984,10.png,全部完成,长条文字按钮,-63,539,中,0,下,533,532,140,-63,6
2985,7.png,已完成,纯文字,-305,-18,左,-300,中,0,95,31,-5,-18
2986,5.png,全部完成,纯文字,-27,-512,中,0,上,-533,130,31,-27,21
2987,8.png,全部完成,长条文字按钮,-311,539,左,-300,下,533,282,140,-11,6
2988,1.png,纯色块,方块,-25,485,中,0,下,533,30,30,-25,-48
2989,9.png,全部完成,长条文字按钮,315,513,右,300,下,533,352,140,15,-20
2990,10.png,全部完成,长条文字按钮,42,11,中,0,中,0,532,140,42,11
2991,5.png,全部完成,纯文字,-271,12,左,-300,中,0,130,31,29,12
2992,1.png,纯色块,方块,-2,6,中,0,中,0,30,30,-2,6
2993,9.png,全部完成,长条文字按钮,-279,33,左,-300,中,0,352,140,21,33
2994,5.png,全部完成,纯文字,-321,-528,左,-300,上,-533,130,31,-21,5
2995,6.png,完成,纯文字,-29,5,中,0,中,0,64,31,-29,5
2996,5.png,全部完成,纯文字,16,535,中,0,下,533,130,31,16,2
2997,5.png,全部完成,纯文字,-292,-496,左,-300,上,-533,130,31,8,37
2998,2.png,纯色块,方块,-277,-511,左,-300,上,-533,48,48,23,22
2999,8.png,全部完成,长条文字按钮,8,568,中,0,下,533,282,140,8,35
3000,1.png,纯色块,方块,291,-529,右,300,上,-533,30,30,-9,4
3001,6.png,完成,纯文字,-306,-32,左,-300,中,0,64,31,-6,-32
3002,5.png,全部完成,纯文字,-286,-4,左,-300,中,0,130,31,14,-4
3003,4.png,纯色块,方块,-299,-543,左,-300,上,-533,120,120,1,-10
3004,9.png,全部完成,长条文字按钮,42,-527,中,0,上,-533,352,140,42,6
3005,4.png,纯色块,方块,293,-560,右,300,上,-533,120,120,-7,-27
3006,4.png,纯色块,方块,-272,-550,左,-300,上,-533,120,120,28,-17
3007,4.png,纯色块,方块,13,1,中,0,中,0,120,120,13,1
3008,2.png,纯色块,方块,-320,-7,左,-300,中,0,48,48,-20,-7
3009,9.png,全部完成,长条文字按钮,315,-14,右,300,中,0,352,140,15,-14
3010,5.png,全部完成,纯文字,50,513,中,0,下,533,130,31,50,-20
3011,5.png,全部完成,纯文字,-21,10,中,0,中,0,130,31,-21,10
3012,7.png,已完成,纯文字,327,-506,右,300,上,-533,95,31,27,27
3013,9.png,全部完成,长条文字按钮,387,-519,右,300,上,-533,352,140,87,14
3014,3.png,纯色块,方块,-324,-19,左,-300,中,0,86,86,-24,-19
3015,10.png,全部完成,长条文字按钮,267,-518,右,300,上,-533,532,140,-33,15
3016,10.png,全部完成,长条文字按钮,-311,514,左,-300,下,533,532,140,-11,-19
3017,1.png,纯色块,方块,-3,-518,中,0,上,-533,30,30,-3,15
3018,9.png,全部完成,长条文字按钮,-319,523,左,-300,下,533,352,140,-19,-10
3019,1.png,纯色块,方块,332,543,右,300,下,533,30,30,32,10
3020,8.png,全部完成,长条文字按钮,52,-527,中,0,上,-533,282,140,52,6
3021,8.png,全部完成,长条文字按钮,62,563,中,0,下,533,282,140,62,30
3022,3.png,纯色块,方块,-256,-541,左,-300,上,-533,86,86,44,-8
3023,10.png,全部完成,长条文字按钮,261,-6,右,300,中,0,532,140,-39,-6
3024,6.png,完成,纯文字,-324,-18,左,-300,中,0,64,31,-24,-18
3025,7.png,已完成,纯文字,-325,-541,左,-300,上,-533,95,31,-25,-8
3026,1.png,纯色块,方块,293,-543,右,300,上,-533,30,30,-7,-10
3027,2.png,纯色块,方块,309,8,右,300,中,0,48,48,9,8
3028,10.png,全部完成,长条文字按钮,264,-30,右,300,中,0,532,140,-36,-30
3029,8.png,全部完成,长条文字按钮,256,-18,右,300,中,0,282,140,-44,-18
3030,7.png,已完成,纯文字,-35,-550,中,0,上,-533,95,31,-35,-17
3031,8.png,全部完成,长条文字按钮,317,504,右,300,下,533,282,140,17,-29
3032,6.png,完成,纯文字,283,-540,右,300,上,-533,64,31,-17,-7
3033,9.png,全部完成,长条文字按钮,310,-525,右,300,上,-533,352,140,10,8
3034,2.png,纯色块,方块,286,511,右,300,下,533,48,48,-14,-22
3035,2.png,纯色块,方块,9,577,中,0,下,533,48,48,9,44
3036,3.png,纯色块,方块,250,496,右,300,下,533,86,86,-50,-37
3037,8.png,全部完成,长条文字按钮,-252,-524,左,-300,上,-533,282,140,48,9
3038,6.png,完成,纯文字,-279,-552,左,-300,上,-533,64,31,21,-19
3039,4.png,纯色块,方块,12,51,中,0,中,0,120,120,12,51
3040,3.png,纯色块,方块,19,15,中,0,中,0,86,86,19,15
3041,10.png,全部完成,长条文字按钮,295,522,右,300,下,533,532,140,-5,-11
3042,4.png,纯色块,方块,-283,16,左,-300,中,0,120,120,17,16
3043,6.png,完成,纯文字,17,560,中,0,下,533,64,31,17,27
3044,4.png,纯色块,方块,-55,-473,中,0,上,-533,120,120,-55,60
3045,10.png,全部完成,长条文字按钮,-273,495,左,-300,下,533,532,140,27,-38
3046,5.png,全部完成,纯文字,10,7,中,0,中,0,130,31,10,7
3047,2.png,纯色块,方块,-33,-528,中,0,上,-533,48,48,-33,5
3048,5.png,全部完成,纯文字,307,29,右,300,中,0,130,31,7,29
3049,8.png,全部完成,长条文字按钮,-285,-513,左,-300,上,-533,282,140,15,20
3050,2.png,纯色块,方块,354,534,右,300,下,533,48,48,54,1
3051,8.png,全部完成,长条文字按钮,-291,30,左,-300,中,0,282,140,9,30
3052,2.png,纯色块,方块,-277,501,左,-300,下,533,48,48,23,-32
3053,1.png,纯色块,方块,-304,4,左,-300,中,0,30,30,-4,4
3054,2.png,纯色块,方块,279,-507,右,300,上,-533,48,48,-21,26
3055,9.png,全部完成,长条文字按钮,-360,535,左,-300,下,533,352,140,-60,2
3056,3.png,纯色块,方块,48,568,中,0,下,533,86,86,48,35
3057,4.png,纯色块,方块,-126,519,中,0,下,533,120,120,-126,-14
3058,9.png,全部完成,长条文字按钮,-308,50,左,-300,中,0,352,140,-8,50
3059,4.png,纯色块,方块,319,13,右,300,中,0,120,120,19,13
3060,7.png,已完成,纯文字,7,561,中,0,下,533,95,31,7,28
3061,5.png,全部完成,纯文字,331,1,右,300,中,0,130,31,31,1
3062,3.png,纯色块,方块,-301,507,左,-300,下,533,86,86,-1,-26
3063,6.png,完成,纯文字,318,-494,右,300,上,-533,64,31,18,39
3064,3.png,纯色块,方块,346,543,右,300,下,533,86,86,46,10
3065,1.png,纯色块,方块,272,-27,右,300,中,0,30,30,-28,-27
3066,6.png,完成,纯文字,315,16,右,300,中,0,64,31,15,16
3067,7.png,已完成,纯文字,-203,22,左,-300,中,0,95,31,97,22
3068,3.png,纯色块,方块,263,-528,右,300,上,-533,86,86,-37,5
3069,9.png,全部完成,长条文字按钮,-371,-509,左,-300,上,-533,352,140,-71,24
3070,7.png,已完成,纯文字,-22,27,中,0,中,0,95,31,-22,27
3071,7.png,已完成,纯文字,-8,-552,中,0,上,-533,95,31,-8,-19
3072,5.png,全部完成,纯文字,308,512,右,300,下,533,130,31,8,-21
3073,7.png,已完成,纯文字,308,534,右,300,下,533,95,31,8,1
3074,3.png,纯色块,方块,312,33,右,300,中,0,86,86,12,33
3075,1.png,纯色块,方块,-20,-3,中,0,中,0,30,30,-20,-3
3076,10.png,全部完成,长条文字按钮,278,539,右,300,下,533,532,140,-22,6
3077,4.png,纯色块,方块,312,-502,右,300,上,-533,120,120,12,31
3078,6.png,完成,纯文字,-15,-536,中,0,上,-533,64,31,-15,-3
3079,7.png,已完成,纯文字,35,535,中,0,下,533,95,31,35,2
3080,9.png,全部完成,长条文字按钮,-243,-3,左,-300,中,0,352,140,57,-3
3081,10.png,全部完成,长条文字按钮,-258,-21,左,-300,中,0,532,140,42,-21
3082,2.png,纯色块,方块,328,546,右,300,下,533,48,48,28,13
3083,8.png,全部完成,长条文字按钮,51,-550,中,0,上,-533,282,140,51,-17
3084,8.png,全部完成,长条文字按钮,-316,539,左,-300,下,533,282,140,-16,6
3085,1.png,纯色块,方块,326,-16,右,300,中,0,30,30,26,-16
3086,4.png,纯色块,方块,285,-536,右,300,上,-533,120,120,-15,-3
3087,9.png,全部完成,长条文字按钮,-328,526,左,-300,下,533,352,140,-28,-7
3088,1.png,纯色块,方块,291,506,右,300,下,533,30,30,-9,-27
3089,5.png,全部完成,纯文字,-360,578,左,-300,下,533,130,31,-60,45
3090,4.png,纯色块,方块,8,542,中,0,下,533,120,120,8,9
3091,4.png,纯色块,方块,305,578,右,300,下,533,120,120,5,45
3092,2.png,纯色块,方块,29,1,中,0,中,0,48,48,29,1
3093,2.png,纯色块,方块,-271,16,左,-300,中,0,48,48,29,16
3094,1.png,纯色块,方块,317,540,右,300,下,533,30,30,17,7
3095,7.png,已完成,纯文字,-23,531,中,0,下,533,95,31,-23,-2
3096,6.png,完成,纯文字,-2,-540,中,0,上,-533,64,31,-2,-7
3097,2.png,纯色块,方块,-1,-512,中,0,上,-533,48,48,-1,21
3098,5.png,全部完成,纯文字,301,577,右,300,下,533,130,31,1,44
3099,9.png,全部完成,长条文字按钮,-230,-503,左,-300,上,-533,352,140,70,30
3100,8.png,全部完成,长条文字按钮,42,-18,中,0,中,0,282,140,42,-18
3102,10.png,全部完成,长条文字按钮,28,1,中,0,中,0,532,140,28,1
3103,6.png,完成,纯文字,292,22,右,300,中,0,64,31,-8,22
3104,2.png,纯色块,方块,-6,13,中,0,中,0,48,48,-6,13
3105,10.png,全部完成,长条文字按钮,-101,-530,中,0,上,-533,532,140,-101,3
3106,3.png,纯色块,方块,230,509,右,300,下,533,86,86,-70,-24
3107,5.png,全部完成,纯文字,306,-533,右,300,上,-533,130,31,6,0
3108,3.png,纯色块,方块,-249,-542,左,-300,上,-533,86,86,51,-9
3109,2.png,纯色块,方块,-8,532,中,0,下,533,48,48,-8,-1
